(NH4)2SO4,Triton X-100,Glycine,CSL-P,NaCl,K2HPO4,Tryptone,YE,Methionine,Cysteine,NH4OAc,Glycerol,Na2S2O3,ZnSO4·7H2O,MgSO4·7H2O,FAC,pred_titer_0,pred_titer_1,pred_titer_2,pred_titer_3,pred_titer_4,regressors_std,mean_vote,UCB
23.0,35.0,76.0,113.0,21.0,36.0,62.0,190.0,91.0,102.0,13.0,42.0,14.0,0.0,22.0,51.0,40.263844,34.594124,54.701138,78.652695,69.94586,18.804773,55.63153,74.4363
8.0,6.0,57.0,0.0,51.0,17.0,153.0,100.0,136.0,23.0,50.0,90.0,11.0,0.0,5.0,6.0,21.433617,-1.5946432,45.949936,73.6488,71.007996,32.334743,42.08914,74.42389
23.0,47.0,28.0,159.0,28.0,51.0,119.0,172.0,45.0,45.0,13.0,109.0,32.0,0.0,34.0,26.0,11.9597435,44.266605,58.284405,69.9421,68.26255,23.865757,50.54308,74.40884
30.0,6.0,57.0,113.0,17.0,40.0,96.0,136.0,68.0,0.0,31.0,80.0,11.0,35.0,42.0,36.0,20.422064,51.14746,53.66602,78.23884,62.613052,21.180006,53.21749,74.3975
23.0,0.0,66.0,23.0,28.0,32.0,119.0,227.0,45.0,57.0,50.0,42.0,14.0,53.0,22.0,11.0,0.9803622,37.06997,46.790245,75.03234,66.76314,29.063978,45.327213,74.39119
8.0,30.0,76.0,159.0,25.0,32.0,108.0,209.0,68.0,0.0,19.0,90.0,14.0,41.0,22.0,26.0,47.96873,58.796417,60.149208,71.86342,76.52965,11.328381,63.061485,74.38986
38.0,41.0,85.0,136.0,36.0,21.0,96.0,245.0,91.0,68.0,50.0,42.0,14.0,0.0,22.0,36.0,2.1793852,1.673966,43.95484,77.01121,68.611145,35.688656,38.686108,74.37476
8.0,47.0,38.0,136.0,47.0,17.0,96.0,190.0,91.0,68.0,25.0,52.0,42.0,35.0,9.0,41.0,37.34608,42.477192,49.285076,75.14732,76.00546,18.321777,56.052227,74.37401
15.0,35.0,85.0,91.0,25.0,47.0,153.0,154.0,136.0,45.0,13.0,42.0,21.0,35.0,14.0,31.0,16.361584,40.612976,48.77615,81.319984,63.01221,24.348587,50.01658,74.365166
45.0,41.0,76.0,113.0,17.0,32.0,85.0,209.0,91.0,45.0,19.0,52.0,42.0,41.0,26.0,26.0,40.3644,83.31283,32.61597,52.35002,63.398373,19.954113,54.408318,74.36243
38.0,0.0,47.0,136.0,51.0,21.0,62.0,245.0,23.0,34.0,38.0,42.0,39.0,6.0,14.0,36.0,23.947926,-1.9484371,51.492,72.54418,68.22345,31.481855,42.851826,74.33368
45.0,30.0,19.0,113.0,28.0,47.0,119.0,136.0,0.0,68.0,19.0,52.0,28.0,18.0,42.0,16.0,30.760643,67.63749,53.347736,69.045265,68.369125,16.47637,57.832054,74.308426
30.0,41.0,19.0,0.0,51.0,17.0,51.0,118.0,181.0,23.0,13.0,80.0,11.0,30.0,9.0,36.0,3.15162,35.485004,51.26554,78.098526,61.265835,28.44964,45.853306,74.30295
30.0,6.0,19.0,0.0,21.0,25.0,74.0,209.0,113.0,102.0,31.0,42.0,11.0,12.0,30.0,6.0,24.875631,60.01195,53.022423,76.33412,62.25079,18.99855,55.29898,74.29753
68.0,47.0,57.0,113.0,36.0,17.0,96.0,245.0,91.0,45.0,25.0,42.0,35.0,35.0,30.0,21.0,20.002478,57.8823,47.287876,73.83275,67.08042,21.079182,53.217163,74.29634
68.0,30.0,9.0,23.0,47.0,21.0,74.0,100.0,136.0,57.0,13.0,90.0,11.0,47.0,9.0,31.0,12.15454,38.211334,51.411545,77.389465,65.68571,25.318811,48.97052,74.28933
0.0,0.0,57.0,113.0,40.0,25.0,119.0,190.0,136.0,91.0,50.0,90.0,25.0,30.0,26.0,21.0,29.00897,-9.021589,43.37883,63.199768,77.527885,33.461002,40.818775,74.27978
8.0,24.0,47.0,68.0,47.0,40.0,153.0,82.0,23.0,68.0,50.0,52.0,18.0,0.0,34.0,31.0,49.60918,47.64857,56.980904,60.530655,83.977,14.530189,59.74926,74.27945
30.0,12.0,19.0,113.0,43.0,51.0,51.0,172.0,0.0,79.0,13.0,71.0,32.0,47.0,38.0,41.0,30.367798,43.55217,47.448322,80.195984,69.07283,20.148829,54.12742,74.276245
8.0,30.0,57.0,204.0,36.0,51.0,51.0,209.0,0.0,57.0,38.0,128.0,28.0,6.0,5.0,36.0,37.839535,22.855495,52.343067,72.19608,74.87313,22.254765,52.021465,74.27623
23.0,35.0,66.0,0.0,36.0,51.0,51.0,154.0,23.0,11.0,44.0,128.0,35.0,41.0,42.0,36.0,-6.615867,38.09051,49.95687,70.49618,65.456314,30.795391,43.476803,74.272194
23.0,0.0,66.0,91.0,47.0,25.0,51.0,209.0,68.0,68.0,31.0,52.0,14.0,47.0,42.0,21.0,32.639587,73.42476,30.45591,68.41194,63.678303,20.548115,53.7221,74.27022
30.0,47.0,9.0,113.0,28.0,51.0,62.0,118.0,45.0,11.0,57.0,42.0,25.0,18.0,30.0,6.0,-11.549264,27.686419,55.529594,66.61623,66.333664,33.345695,40.92333,74.26903
23.0,30.0,57.0,68.0,21.0,40.0,130.0,190.0,136.0,0.0,13.0,109.0,14.0,35.0,38.0,51.0,43.40893,52.9401,58.498154,75.668015,72.86119,13.564459,60.67528,74.23974
30.0,12.0,9.0,204.0,51.0,28.0,85.0,82.0,181.0,34.0,19.0,42.0,14.0,35.0,26.0,41.0,14.900755,12.12747,66.343346,67.564186,65.2675,28.990217,45.240654,74.23087
15.0,12.0,9.0,23.0,17.0,47.0,62.0,100.0,23.0,102.0,13.0,52.0,28.0,12.0,5.0,6.0,43.73867,52.91522,56.20913,79.85421,68.17205,14.051775,60.177856,74.22963
15.0,12.0,9.0,23.0,32.0,36.0,130.0,209.0,113.0,91.0,25.0,109.0,25.0,30.0,34.0,6.0,44.164436,80.046005,59.934944,52.252346,66.26403,13.697252,60.532356,74.22961
30.0,12.0,19.0,113.0,43.0,47.0,142.0,100.0,113.0,0.0,13.0,52.0,18.0,6.0,30.0,16.0,18.942602,44.855343,60.940685,71.63426,67.37411,21.464115,52.7494,74.21352
30.0,41.0,0.0,204.0,51.0,43.0,85.0,154.0,23.0,34.0,31.0,42.0,28.0,24.0,5.0,41.0,17.451036,46.85051,67.58826,66.39364,65.35716,21.483027,52.728127,74.21115
53.0,41.0,38.0,91.0,28.0,17.0,51.0,172.0,45.0,0.0,13.0,128.0,18.0,12.0,30.0,31.0,10.458326,30.87312,48.95926,77.8888,67.006195,27.173368,47.03714,74.21051
53.0,18.0,0.0,204.0,17.0,17.0,153.0,82.0,136.0,23.0,57.0,128.0,14.0,18.0,42.0,6.0,28.774788,17.15178,54.522602,77.58469,66.26978,25.343145,48.86073,74.20387
45.0,24.0,28.0,68.0,32.0,47.0,62.0,209.0,0.0,57.0,50.0,42.0,18.0,30.0,30.0,36.0,12.055945,58.145153,44.53992,74.511406,62.192272,23.900578,50.288937,74.189514
53.0,53.0,47.0,159.0,17.0,28.0,153.0,245.0,136.0,23.0,38.0,71.0,35.0,41.0,42.0,16.0,32.617214,52.72292,59.19587,75.887596,67.91007,16.516537,57.666737,74.18327
45.0,35.0,0.0,0.0,40.0,32.0,74.0,245.0,45.0,79.0,19.0,61.0,18.0,0.0,30.0,16.0,27.63359,60.441902,62.643894,65.49731,69.99887,16.93344,57.243114,74.17655
38.0,6.0,66.0,136.0,43.0,36.0,62.0,190.0,23.0,0.0,13.0,109.0,35.0,53.0,38.0,46.0,59.32047,49.757263,68.44806,69.628914,74.54467,9.834073,64.339874,74.17395
15.0,18.0,38.0,181.0,51.0,17.0,74.0,190.0,45.0,11.0,50.0,52.0,42.0,47.0,42.0,16.0,19.125628,49.468777,57.042023,70.18961,70.071594,20.994295,53.179527,74.17382
30.0,41.0,85.0,68.0,47.0,17.0,74.0,227.0,68.0,102.0,13.0,109.0,39.0,6.0,34.0,46.0,4.0470076,19.838879,53.352688,66.96672,74.31119,30.468313,43.703297,74.17161
30.0,35.0,57.0,181.0,43.0,51.0,85.0,82.0,68.0,0.0,13.0,118.0,28.0,18.0,14.0,41.0,10.267656,44.534595,53.039997,74.638885,64.78303,24.707726,49.45283,74.16055
53.0,41.0,76.0,181.0,21.0,36.0,62.0,245.0,23.0,11.0,44.0,118.0,11.0,35.0,42.0,26.0,27.241423,59.913906,44.59307,74.35996,68.809875,19.160564,54.98365,74.14421
53.0,53.0,66.0,0.0,28.0,21.0,51.0,227.0,0.0,91.0,19.0,80.0,39.0,0.0,42.0,46.0,30.625893,35.42578,60.954952,66.95819,76.3775,20.052217,54.068462,74.12068
60.0,53.0,76.0,45.0,28.0,36.0,74.0,190.0,181.0,0.0,25.0,42.0,14.0,53.0,18.0,46.0,31.135153,19.974316,55.890224,78.642845,64.43431,24.087755,50.015373,74.10313
15.0,0.0,19.0,113.0,51.0,28.0,119.0,154.0,113.0,0.0,13.0,118.0,18.0,18.0,9.0,21.0,25.919662,68.80824,46.778225,70.990166,63.430477,18.911093,55.185356,74.09645
15.0,0.0,9.0,91.0,47.0,25.0,153.0,118.0,68.0,79.0,57.0,61.0,28.0,53.0,42.0,36.0,55.312508,34.03317,54.59059,75.6181,69.95162,16.174406,57.901196,74.0756
30.0,12.0,19.0,113.0,47.0,28.0,62.0,136.0,45.0,34.0,44.0,42.0,28.0,47.0,42.0,31.0,11.624046,23.592693,53.1523,74.87003,68.495125,27.721188,46.34684,74.06802
23.0,6.0,85.0,68.0,43.0,51.0,142.0,82.0,91.0,45.0,38.0,42.0,11.0,41.0,42.0,11.0,11.815981,50.151333,51.15539,74.02864,64.609314,23.714788,50.352135,74.066925
8.0,24.0,57.0,23.0,21.0,21.0,51.0,172.0,113.0,102.0,44.0,128.0,25.0,12.0,14.0,21.0,15.629994,-42.522137,27.518766,68.3333,70.29399,46.211647,27.85078,74.06242
23.0,0.0,38.0,45.0,28.0,47.0,130.0,190.0,181.0,0.0,57.0,42.0,11.0,41.0,34.0,51.0,10.868447,9.946069,53.026955,76.951385,64.50613,30.986816,43.059795,74.046616
23.0,18.0,9.0,113.0,25.0,28.0,108.0,118.0,113.0,34.0,13.0,61.0,11.0,47.0,9.0,16.0,22.945305,45.42187,51.248047,79.066055,65.491035,21.20796,52.83446,74.04242
53.0,24.0,85.0,181.0,47.0,32.0,153.0,172.0,204.0,11.0,13.0,99.0,11.0,53.0,14.0,6.0,17.189632,10.347571,59.10157,74.63501,63.388103,29.109255,44.93238,74.04163
45.0,41.0,0.0,136.0,32.0,32.0,51.0,245.0,68.0,0.0,31.0,109.0,35.0,35.0,9.0,26.0,37.988407,57.97672,60.571983,75.527664,67.78219,14.05878,59.96939,74.02817
8.0,12.0,38.0,204.0,21.0,25.0,108.0,190.0,113.0,23.0,19.0,109.0,21.0,24.0,9.0,31.0,53.628967,40.053936,50.547836,73.37249,75.70068,15.363482,58.660786,74.02427
23.0,35.0,9.0,68.0,32.0,17.0,130.0,154.0,113.0,11.0,44.0,52.0,21.0,18.0,42.0,31.0,18.005505,45.41035,61.253387,69.11819,68.61087,21.520206,52.479664,73.99987
53.0,18.0,66.0,159.0,17.0,32.0,153.0,245.0,0.0,102.0,38.0,109.0,39.0,6.0,42.0,26.0,31.18957,50.744843,55.866314,74.448494,70.90611,17.347477,56.631065,73.978546
68.0,35.0,85.0,23.0,17.0,47.0,74.0,245.0,136.0,57.0,38.0,52.0,18.0,0.0,30.0,26.0,13.73209,65.23094,45.17064,64.49903,67.34372,22.773607,51.195282,73.96889
60.0,35.0,76.0,23.0,25.0,40.0,96.0,245.0,0.0,68.0,38.0,42.0,21.0,6.0,34.0,31.0,27.666637,46.890034,57.9654,74.08357,69.64072,18.707623,55.249268,73.956894
53.0,24.0,47.0,68.0,43.0,43.0,51.0,245.0,136.0,45.0,13.0,61.0,28.0,35.0,18.0,46.0,32.534626,9.511758,49.379642,78.11152,65.16628,27.010187,46.940765,73.95095
30.0,18.0,9.0,0.0,28.0,47.0,108.0,190.0,204.0,57.0,31.0,109.0,42.0,47.0,38.0,41.0,76.42964,58.86545,56.317604,55.753857,73.03155,9.866798,64.07962,73.94642
8.0,18.0,76.0,181.0,36.0,51.0,130.0,227.0,159.0,11.0,57.0,52.0,21.0,53.0,14.0,11.0,25.364576,31.897976,54.399784,70.008125,75.83915,22.420155,51.501923,73.92207
8.0,6.0,57.0,45.0,36.0,51.0,142.0,136.0,204.0,11.0,19.0,90.0,11.0,47.0,18.0,16.0,56.23102,44.923046,44.65491,77.601425,71.042816,15.021585,58.890644,73.91223
45.0,41.0,28.0,204.0,40.0,28.0,119.0,245.0,204.0,68.0,57.0,52.0,35.0,47.0,34.0,6.0,16.525286,77.540405,39.981796,52.563786,65.22897,23.543642,50.36805,73.91169
38.0,0.0,85.0,204.0,32.0,25.0,96.0,100.0,91.0,57.0,13.0,128.0,42.0,53.0,42.0,11.0,29.254549,50.51757,51.983406,75.16621,70.841675,18.358429,55.55268,73.91111
8.0,12.0,76.0,136.0,47.0,25.0,85.0,82.0,0.0,45.0,44.0,118.0,32.0,47.0,30.0,21.0,40.377853,-10.546033,39.227295,57.73699,78.21712,32.88527,41.002644,73.88791
8.0,53.0,47.0,181.0,43.0,17.0,153.0,172.0,45.0,68.0,19.0,99.0,18.0,41.0,22.0,16.0,53.624306,62.823036,53.471226,70.01189,77.36037,10.405162,63.458168,73.86333
30.0,12.0,9.0,159.0,40.0,51.0,130.0,245.0,159.0,0.0,57.0,128.0,39.0,24.0,26.0,16.0,39.611805,58.86128,71.50965,66.31175,68.73946,12.8510275,61.006786,73.85781
60.0,53.0,9.0,45.0,17.0,36.0,153.0,245.0,91.0,45.0,44.0,99.0,42.0,47.0,38.0,6.0,39.44343,48.40458,53.398582,73.88328,75.05105,15.816143,58.036182,73.852325
30.0,47.0,19.0,68.0,17.0,17.0,153.0,209.0,23.0,57.0,25.0,109.0,28.0,53.0,26.0,6.0,38.634197,74.566574,61.259594,66.15627,61.975986,13.329751,60.518524,73.848274
15.0,53.0,66.0,181.0,25.0,32.0,142.0,245.0,23.0,91.0,13.0,80.0,28.0,30.0,18.0,41.0,2.3230853,27.81767,46.13132,79.40432,63.0694,30.08392,43.749157,73.83308
68.0,0.0,85.0,181.0,43.0,47.0,119.0,245.0,159.0,23.0,50.0,42.0,42.0,53.0,26.0,41.0,27.570475,30.948963,54.99219,77.61472,67.58836,22.066275,51.742943,73.80922
45.0,24.0,38.0,0.0,25.0,47.0,74.0,172.0,68.0,23.0,38.0,109.0,32.0,53.0,42.0,16.0,29.424679,61.27794,54.578377,74.323,64.81444,16.923708,56.88369,73.807396
23.0,24.0,38.0,23.0,51.0,40.0,130.0,227.0,68.0,34.0,13.0,99.0,14.0,47.0,30.0,51.0,43.842968,52.97992,59.436142,77.72474,68.826706,13.239585,60.562096,73.80168
68.0,18.0,38.0,136.0,32.0,51.0,51.0,172.0,159.0,57.0,13.0,42.0,35.0,12.0,22.0,46.0,7.045106,9.379756,48.089146,77.30201,66.10904,32.208767,41.58501,73.79378
38.0,30.0,76.0,23.0,28.0,40.0,119.0,190.0,23.0,91.0,50.0,42.0,11.0,53.0,34.0,16.0,-1.8567271,19.94367,55.697628,71.54257,65.271935,31.669361,42.11982,73.789185
15.0,41.0,19.0,68.0,40.0,25.0,119.0,190.0,204.0,34.0,19.0,90.0,14.0,18.0,22.0,16.0,33.459023,80.40584,31.99379,54.6868,64.80693,20.714817,53.070473,73.78529
45.0,6.0,9.0,45.0,28.0,21.0,74.0,190.0,23.0,68.0,19.0,61.0,25.0,47.0,38.0,46.0,69.359665,22.834982,36.58811,55.48363,74.905014,21.943796,51.83428,73.778076
15.0,0.0,47.0,0.0,47.0,51.0,142.0,136.0,0.0,102.0,25.0,52.0,21.0,24.0,42.0,6.0,31.226145,66.78153,56.015007,71.214066,64.168655,15.894087,57.88108,73.77517
30.0,41.0,9.0,91.0,47.0,51.0,51.0,227.0,0.0,45.0,57.0,80.0,35.0,53.0,26.0,21.0,15.649276,55.75838,61.547657,62.407764,67.841576,21.11801,52.64093,73.75894
15.0,18.0,57.0,159.0,17.0,36.0,85.0,190.0,23.0,0.0,31.0,52.0,28.0,6.0,18.0,26.0,19.880972,59.894096,53.218433,71.47389,64.09961,20.039883,53.7134,73.75328
60.0,47.0,0.0,45.0,25.0,25.0,108.0,245.0,136.0,23.0,31.0,99.0,14.0,24.0,34.0,36.0,42.517643,77.891235,56.316105,59.24457,67.1614,13.12627,60.62619,73.75246
38.0,41.0,66.0,136.0,17.0,17.0,96.0,245.0,0.0,91.0,13.0,80.0,11.0,24.0,18.0,21.0,11.066326,59.224472,45.360355,68.654854,66.26444,23.637463,50.114086,73.75155
60.0,24.0,47.0,136.0,32.0,40.0,85.0,209.0,23.0,79.0,13.0,99.0,35.0,47.0,38.0,41.0,62.843323,36.40247,48.239285,72.15338,71.36292,15.523112,58.200275,73.72339
53.0,35.0,66.0,68.0,36.0,17.0,130.0,227.0,23.0,0.0,44.0,61.0,39.0,18.0,42.0,26.0,-4.0936694,32.621418,44.23624,71.15207,69.791664,30.971985,42.741547,73.71353
53.0,47.0,57.0,159.0,51.0,40.0,153.0,245.0,204.0,102.0,19.0,118.0,14.0,53.0,9.0,51.0,37.371387,11.391038,65.46858,67.09124,64.813644,24.484581,49.227177,73.71176
38.0,47.0,0.0,113.0,47.0,25.0,153.0,245.0,181.0,102.0,31.0,128.0,39.0,6.0,22.0,46.0,31.739304,64.4838,62.568542,64.896706,69.00968,15.164575,58.539604,73.70418
15.0,41.0,9.0,181.0,17.0,51.0,142.0,154.0,136.0,102.0,57.0,109.0,42.0,18.0,42.0,46.0,57.132854,72.30892,58.01147,73.46193,68.453445,7.8080955,65.87372,73.681816
30.0,53.0,85.0,23.0,25.0,51.0,85.0,190.0,68.0,23.0,13.0,118.0,11.0,12.0,42.0,41.0,51.27753,64.83361,57.727005,75.526665,70.49859,9.708224,63.97268,73.6809
38.0,24.0,0.0,136.0,28.0,21.0,74.0,118.0,113.0,57.0,31.0,52.0,14.0,53.0,34.0,16.0,21.501175,77.022,49.450382,58.133377,60.37106,20.384306,53.2956,73.67991
8.0,12.0,47.0,45.0,21.0,21.0,62.0,190.0,204.0,79.0,19.0,99.0,32.0,30.0,22.0,6.0,48.348602,32.532406,53.2967,72.58672,74.190674,17.481543,56.19102,73.67256
68.0,0.0,9.0,181.0,28.0,25.0,51.0,172.0,23.0,11.0,13.0,52.0,21.0,24.0,5.0,36.0,20.071613,33.826645,49.58192,79.35539,66.15294,23.874214,49.797703,73.67192
23.0,41.0,76.0,0.0,51.0,28.0,62.0,245.0,68.0,45.0,13.0,61.0,11.0,30.0,5.0,51.0,7.6663,31.932016,54.79272,74.27796,64.9997,26.938044,46.73374,73.67178
15.0,41.0,9.0,0.0,40.0,47.0,96.0,190.0,136.0,68.0,31.0,99.0,28.0,47.0,22.0,6.0,46.489094,77.99727,63.621784,57.87018,64.97502,11.454862,62.190666,73.64553
15.0,47.0,76.0,159.0,32.0,21.0,108.0,245.0,91.0,102.0,13.0,90.0,25.0,18.0,22.0,31.0,-23.094687,7.024499,41.813717,73.53398,65.67344,40.64966,32.990192,73.63985
38.0,47.0,19.0,68.0,47.0,21.0,96.0,154.0,204.0,34.0,13.0,118.0,42.0,30.0,26.0,41.0,9.212994,30.766369,54.759666,76.41202,63.008343,26.799223,46.83188,73.6311
30.0,30.0,66.0,181.0,32.0,51.0,85.0,82.0,204.0,45.0,13.0,52.0,32.0,30.0,42.0,21.0,21.554802,39.6994,49.502937,77.10788,68.71146,22.314707,51.315296,73.630005
23.0,0.0,0.0,181.0,40.0,28.0,142.0,190.0,91.0,102.0,57.0,128.0,18.0,41.0,42.0,16.0,32.89715,18.452028,54.7776,72.73808,70.604675,23.728275,49.893906,73.62218
68.0,0.0,0.0,159.0,21.0,51.0,130.0,227.0,23.0,45.0,44.0,52.0,39.0,30.0,5.0,41.0,34.636124,77.56685,39.092495,58.068275,67.297066,18.283049,55.33216,73.61521
30.0,30.0,85.0,45.0,28.0,28.0,85.0,190.0,91.0,11.0,57.0,42.0,42.0,18.0,34.0,6.0,-15.920429,-7.318721,48.802708,70.87696,65.780685,41.15892,32.44424,73.603165
23.0,41.0,9.0,159.0,17.0,47.0,119.0,154.0,204.0,45.0,13.0,99.0,42.0,24.0,14.0,6.0,8.521774,5.3391614,50.51615,74.91847,66.42867,32.45791,41.144848,73.60275
45.0,53.0,28.0,91.0,21.0,47.0,96.0,209.0,0.0,68.0,38.0,71.0,25.0,53.0,38.0,26.0,68.068504,74.7335,47.82211,56.13242,67.51703,10.737722,62.854713,73.59244
68.0,53.0,57.0,91.0,21.0,43.0,119.0,172.0,159.0,0.0,44.0,109.0,42.0,24.0,42.0,11.0,-8.069795,38.546314,44.96106,73.017555,62.84597,31.32086,42.260223,73.581085
23.0,12.0,0.0,23.0,51.0,17.0,62.0,245.0,0.0,102.0,25.0,90.0,42.0,35.0,34.0,36.0,24.800207,66.6475,55.854202,59.820126,70.37793,18.075438,55.499992,73.57543
30.0,41.0,9.0,136.0,36.0,40.0,51.0,245.0,91.0,57.0,38.0,90.0,21.0,24.0,30.0,51.0,33.21495,56.484486,66.88161,67.38663,68.885315,15.003744,58.570595,73.57434
30.0,6.0,47.0,68.0,40.0,51.0,96.0,154.0,113.0,0.0,44.0,42.0,14.0,24.0,26.0,36.0,-6.00011,30.175087,47.39453,75.76644,62.073166,31.68586,41.88182,73.56768
38.0,12.0,47.0,159.0,21.0,36.0,51.0,245.0,204.0,79.0,38.0,118.0,21.0,47.0,42.0,6.0,51.44986,67.75508,62.44547,75.839264,65.91769,8.88182,64.68147,73.56329
53.0,18.0,57.0,91.0,28.0,47.0,153.0,154.0,23.0,57.0,13.0,71.0,28.0,53.0,38.0,16.0,32.732822,7.5426536,50.126976,68.70387,73.31287,27.075382,46.483837,73.55922
23.0,12.0,28.0,23.0,25.0,32.0,142.0,245.0,23.0,45.0,13.0,109.0,25.0,12.0,26.0,46.0,38.141323,58.83013,52.061817,76.724236,67.970146,14.81165,58.745533,73.55718
8.0,0.0,38.0,23.0,25.0,36.0,142.0,227.0,136.0,0.0,25.0,128.0,32.0,0.0,14.0,16.0,43.95666,58.56404,53.29419,75.549225,71.43117,12.993323,60.55906,73.55238
30.0,12.0,9.0,68.0,40.0,17.0,62.0,209.0,23.0,45.0,44.0,61.0,18.0,12.0,42.0,26.0,29.648129,47.892178,59.97113,72.20544,70.09136,17.586239,55.96165,73.54789
30.0,18.0,57.0,136.0,36.0,25.0,51.0,154.0,23.0,0.0,13.0,99.0,39.0,0.0,18.0,21.0,9.554598,18.58412,55.671066,76.51041,62.410755,28.995937,44.54619,73.54213
8.0,6.0,47.0,181.0,25.0,36.0,51.0,227.0,91.0,34.0,25.0,61.0,14.0,6.0,14.0,11.0,39.99571,50.103817,51.863415,74.06825,74.46318,15.4380865,58.098877,73.536964
68.0,6.0,85.0,91.0,21.0,25.0,74.0,245.0,113.0,45.0,44.0,42.0,21.0,24.0,38.0,51.0,20.56496,-9.04302,42.304886,71.455185,70.691284,34.337994,39.19466,73.53265
8.0,18.0,85.0,204.0,51.0,36.0,62.0,209.0,136.0,102.0,57.0,71.0,21.0,0.0,18.0,46.0,36.833015,-18.052725,40.63092,63.360687,70.627266,34.841007,38.679832,73.52084
8.0,0.0,85.0,136.0,43.0,47.0,153.0,245.0,91.0,0.0,31.0,71.0,42.0,6.0,5.0,21.0,32.614037,49.6423,55.538506,72.35459,72.91623,16.876673,56.61313,73.4898
8.0,24.0,76.0,113.0,17.0,40.0,62.0,227.0,159.0,102.0,57.0,99.0,21.0,24.0,22.0,6.0,16.807993,-19.05968,42.07137,67.79434,71.21386,37.707375,35.765575,73.472946
15.0,41.0,28.0,68.0,36.0,43.0,130.0,190.0,68.0,34.0,19.0,52.0,32.0,6.0,22.0,11.0,47.131725,80.53956,42.225117,52.162907,66.77498,15.698711,57.766857,73.46557
45.0,53.0,57.0,113.0,40.0,40.0,119.0,190.0,181.0,34.0,13.0,109.0,18.0,18.0,38.0,36.0,48.553665,9.807151,43.532093,67.10624,73.489746,24.962467,48.49778,73.46025
15.0,6.0,38.0,113.0,36.0,32.0,96.0,209.0,45.0,23.0,44.0,42.0,11.0,24.0,38.0,51.0,24.843884,15.065436,50.209435,73.00565,71.69523,26.491282,46.96393,73.45521
53.0,35.0,57.0,113.0,32.0,17.0,108.0,136.0,45.0,45.0,13.0,52.0,32.0,53.0,22.0,21.0,4.9811754,58.04234,46.891388,64.93596,65.87586,25.293104,48.145344,73.438446
8.0,30.0,85.0,159.0,32.0,28.0,85.0,136.0,91.0,34.0,25.0,52.0,14.0,47.0,14.0,31.0,14.968855,51.71339,43.886566,62.27859,77.58699,23.341267,50.086876,73.42815
60.0,47.0,85.0,159.0,17.0,40.0,51.0,154.0,91.0,68.0,13.0,42.0,21.0,41.0,22.0,26.0,2.59602,35.898823,48.541393,75.004425,64.351295,28.141699,45.278393,73.42009
53.0,41.0,28.0,23.0,25.0,40.0,142.0,227.0,23.0,23.0,13.0,118.0,18.0,6.0,34.0,46.0,39.170284,56.911983,62.733707,68.543564,73.41517,13.26391,60.154945,73.41885
53.0,53.0,9.0,23.0,21.0,21.0,51.0,227.0,113.0,11.0,50.0,80.0,32.0,35.0,38.0,51.0,54.0447,20.154665,52.805614,63.430035,74.72825,20.376717,53.032654,73.40937
23.0,41.0,66.0,113.0,25.0,25.0,85.0,172.0,136.0,57.0,31.0,52.0,28.0,6.0,42.0,16.0,8.68896,61.252277,44.940876,62.4652,68.38193,24.230347,49.145847,73.37619
8.0,53.0,47.0,91.0,21.0,51.0,142.0,209.0,136.0,34.0,31.0,52.0,25.0,47.0,22.0,36.0,44.417995,48.30498,56.065697,69.26725,77.999115,14.157936,59.211006,73.36894
45.0,30.0,38.0,45.0,40.0,51.0,153.0,245.0,181.0,45.0,31.0,42.0,39.0,18.0,34.0,21.0,27.88518,42.62788,52.70373,76.20893,69.294304,19.620232,53.744007,73.36424
30.0,18.0,28.0,23.0,36.0,51.0,153.0,245.0,181.0,91.0,44.0,42.0,25.0,35.0,14.0,46.0,19.82681,52.306988,47.810757,75.565186,65.50656,21.155949,52.20326,73.35921
45.0,41.0,19.0,0.0,47.0,28.0,142.0,227.0,181.0,45.0,38.0,52.0,11.0,47.0,30.0,16.0,31.861826,82.28767,35.875168,47.43118,64.488304,20.970068,52.388832,73.3589
38.0,47.0,0.0,181.0,36.0,21.0,62.0,100.0,113.0,0.0,25.0,52.0,18.0,12.0,26.0,6.0,18.303928,63.345516,59.289543,66.693275,59.659317,19.8822,53.458313,73.340515
8.0,12.0,38.0,204.0,28.0,21.0,119.0,154.0,113.0,102.0,50.0,61.0,25.0,18.0,34.0,46.0,39.610695,29.111504,48.169575,64.23502,81.73771,20.763166,52.5729,73.33607
38.0,24.0,0.0,23.0,32.0,51.0,85.0,227.0,91.0,79.0,31.0,80.0,21.0,6.0,38.0,46.0,53.20373,68.56882,66.15937,68.22304,73.01558,7.489849,65.83411,73.32396
15.0,41.0,57.0,91.0,25.0,28.0,85.0,190.0,204.0,34.0,57.0,42.0,42.0,6.0,22.0,41.0,-12.077747,-19.300484,45.170845,71.49366,65.7804,43.107315,30.213337,73.32065
68.0,18.0,19.0,113.0,51.0,40.0,74.0,209.0,136.0,23.0,13.0,71.0,32.0,47.0,18.0,11.0,48.1615,79.535065,46.77848,61.62328,63.730045,13.352152,59.965675,73.317825
0.0,12.0,66.0,136.0,51.0,32.0,130.0,136.0,0.0,91.0,50.0,61.0,25.0,0.0,18.0,31.0,60.19588,40.242905,49.003067,63.91382,79.08034,14.826059,58.4872,73.31326
